,beat,end_beat,locLat_start,locLon_start,locLat_end,locLon_end,start,start_type,end,end_type
243,1607031864,1607031911,50.5297134,14.0707905,50.52956210000001,14.071068599999998,Hala schlosser,budova,B-01 01-07,sklad
244,1607031925,1607031979,50.5297066,14.0707742,50.529554600000004,14.071086300000001,Hala schlosser,budova,B-01 01-07,sklad
245,1607032367,1607032458,50.5297289,14.0707923,50.529555200000004,14.071080599999998,Hala schlosser,budova,B-01 01-07,sklad
246,1607032469,1607032535,50.529724200000004,14.0707767,50.5295672,14.071074300000001,Hala schlosser,budova,B-01 01-07,sklad
247,1607032550,1607032596,50.52970820000001,14.070766199999998,50.5295757,14.0710655,Hala schlosser,budova,B-01 01-07,sklad
248,1607032650,1607032702,50.529706299999994,14.0707615,50.5295555,14.0710666,Hala schlosser,budova,,
249,1607032739,1607032795,50.5296939,14.070782300000001,50.529563700000004,14.071073,Hala schlosser,budova,B-01 01-07,sklad
250,1607032815,1607032861,50.529699799999996,14.070762,50.5295686,14.071072299999999,Hala schlosser,budova,B-01 01-07,sklad
251,1607032961,1607033014,50.5296771,14.070783300000002,50.5295321,14.071077800000001,Hala schlosser,budova,,
252,1607033109,1607033136,50.5298956,14.070071100000002,50.52999310000001,14.070069,,,,
253,1607033297,1607033342,50.529687700000004,14.0707804,50.52953,14.071060099999999,Hala schlosser,budova,,
254,1607033359,1607033405,50.5296767,14.0707386,50.529544200000004,14.0710578,Hala schlosser,budova,,
255,1607033938,1607033990,50.5296951,14.0707736,50.529548299999995,14.0710307,Hala schlosser,budova,,
